Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Caribbean small states,CSS,..,..,25.7935699314394,26.4608000761444,27.8062682101084,28.1710625201595,27.9453930302865,26.8484588646348,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Central Europe and the Baltics,CEB,..,52.1084216600184,48.1626893864253,47.7622645129153,46.8581709565874,46.4980161948075,45.2523794522369,44.6818477851444,45.0450794584028,52.6375976176827,49.6684796526952,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Early-demographic dividend,EAR,15.9443397593353,..,21.2798064081559,21.3501089205239,21.4996475732163,21.0310651798721,20.987309913038,21.2738743676422,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Euro area,EMU,34.1859023769548,37.9073600937742,39.5115375791514,39.0486377494302,38.3573588657851,37.9103022044235,37.5187223959925,37.1792630361787,37.0958505727458,43.0732610563581,42.1439078576095,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Europe & Central Asia,ECS,32.3567508236651,35.3152912948609,37.082092545432,36.906866938354,36.630920836883,36.3006870199398,36.0019282629927,35.6511892033752,35.6860792391518,41.8269379438837,39.9350448386249,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,..,25.9423376813668,27.3079620622182,29.0890906735256,29.6846028665552,29.953375855159,29.1939726019678,30.2649659053106,33.4845465514745,30.1017858888793,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,31.0867909847875,31.2616339951131,32.3458786492341,33.6581481808436,34.1021265771108,34.1278038894489,33.3515267286001,34.3076061823085,38.6640207688672,35.2153936588772,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,European Union,EUU,34.368221800641,38.9679647940441,40.0959259969861,39.6549710161409,38.9293817309263,38.4654708830551,38.004052740962,37.6558808897872,37.5695925703302,43.5549668161952,42.3816275238211,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,15.0788780977043,15.1184676321674,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,High income,HIC,25.0365713750037,25.4141565832355,28.5346496573289,28.2130055419138,27.9354862931374,27.7066929133446,27.3939866295027,27.3110789035316,27.5404152860237,35.1767545526869,33.849842978117,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,IDA only,IDX,..,..,13.8317945931978,14.2657057354749,14.3621145312419,13.8943722896424,14.4683322277586,12.8902229501517,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Latin America & Caribbean,LCN,..,..,..,28.3216642453989,30.7499216199344,30.9583905817967,27.9951065048357,27.7527532942641,27.5786452394183,30.89300586473,27.7309686530661,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,29.0667467940065,31.6610378517178,31.7769091951833,28.3882622512668,28.1290235647758,27.9029587025732,31.2256402260309,27.5769734125125,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,28.3498041293656,30.783889701725,30.99008929564,28.0114982665278,27.7736943777864,27.5969009753565,30.9001171965165,27.7351679601153,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Least developed countries: UN classification,LDC,..,..,16.0554025541707,16.459846658391,14.8180886963977,14.0134341249331,14.4807491916284,12.5620148422788,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Lower middle income,LMC,..,..,18.5577501513195,17.866176411036,17.4689051237183,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,North America,NAC,21.7759073233036,17.998935654456,22.4391428776637,22.1577899764106,22.0373487465871,22.1325295578939,21.9095071815273,21.9124967198135,22.3316554799026,31.8975265309298,30.6181095238129,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,OECD members,OED,24.5496279243258,24.640867927182,28.5914536732631,28.2078828807756,27.8317483768189,27.7155601299894,27.2706001480772,27.2280383402342,27.5004373815206,34.8230456295084,33.5134361835884,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Pacific island small states,PSS,..,..,28.7664510949623,30.0993173435525,30.8840166206394,30.3074773482938,30.879326137292,31.5012477987154,32.3388610084347,36.2368989754366,37.7797893145451,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Post-demographic dividend,PST,24.9334248081587,25.0592336564779,28.6261362459402,28.3001554879309,27.9822677580404,27.7804086946251,27.4890911211335,27.3932659442098,27.6207707764303,35.4304197456601,34.0579208905717,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,South Asia,SAS,15.8213425308111,15.6824367687446,16.1731808549436,14.608368347449,14.8834517521411,14.9343422771205,15.188904959563,15.0468433615467,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,15.8213425308111,15.6824367687446,16.1731808549436,14.608368347449,14.8834517521411,14.9343422771205,15.188904959563,15.0468433615467,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,World,WLD,23.6585405482319,24.0360054718305,27.4620742683649,27.2201505058405,27.1974811557023,27.02357708397,26.649707046599,26.5216917307417,27.1686882534497,33.9626906850724,32.4152984364311,..
Interest payments (% of expense),GC.XPN.INTP.ZS,India,IND,22.3617245476762,29.6480827255773,19.4875635997881,21.2355969489067,20.7148895559531,20.3860448020257,19.8334019122654,19.3965097896145,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Afghanistan,AFG,..,..,0.0559197575135543,0.0670584287747636,0.14938922961397,0.108067197970998,0.134207231842939,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Albania,ALB,..,..,13.2236898499138,11.6815414363756,10.9876215090978,10.2614056936117,8.5837737506021,9.58822665629312,8.94812568575212,8.39799658335165,7.86548607635966,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Angola,AGO,..,0.872258768604799,2.66253022615597,3.67351804684054,8.55526040521905,12.3007965356528,16.2321625110476,27.5789180369583,32.3651156542163,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Argentina,ARG,8.65453523501721,20.1040140301883,..,7.75788916526639,7.37421073749561,11.3900941602608,9.41981401802244,12.8697462802931,15.7968012384907,7.50264726608996,6.52367472868813,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Armenia,ARM,..,..,4.53285590696072,5.32208689664101,5.85718553316555,7.54302134369226,9.69722344521238,10.4650763845107,11.0662128241963,10.0270460299924,10.3586880055763,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Australia,AUS,8.34078990587729,6.56836208574856,3.28011421332556,3.26089544846242,3.53107084686807,3.61332403458419,3.56481412254262,3.67748718840292,3.52454883773853,2.96203017237785,2.57092068342417,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Austria,AUT,9.59117629594443,7.50797010193534,5.44624907432969,5.00399561853224,4.92827333426916,4.52859101690812,4.09638098006751,3.64430175048103,3.25372622146252,2.71421808754377,2.28540159709387,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Azerbaijan,AZE,..,..,1.26900426286869,0.645571852453863,1.56823762434997,3.73694715575786,2.51810831079477,4.4885220079923,3.19188252182854,2.3892649400424,2.47357038659557,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Bahamas, The",BHS,11.751283513976,11.1272025102583,12.0432539269132,12.1538187894407,12.6959655428735,12.9400387591956,10.8983741237174,14.0839944878982,13.3921127272772,12.8703429596958,14.2316684226344,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bahrain,BHR,4.12705773243682,6.69118687225916,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bangladesh,BGD,..,..,21.199737925969,21.9275620106636,22.6898909036248,20.2540176574744,19.8937289014195,21.1399941796585,20.5160899604821,22.5710304250213,24.0308309605995,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Barbados,BRB,..,..,17.9971940566376,20.5271695493129,19.9486353348306,22.5297990477897,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Belarus,BLR,..,3.25423845981024,2.8703331380837,3.28334134945271,5.3355343813654,6.19015532964718,6.05136298171952,6.22833392670355,5.61613418206675,5.18646940304788,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Belgium,BEL,..,14.4148932763799,6.55478782533756,6.45319883149514,6.27537138281104,5.8669536487301,5.24389263201818,4.71294649059955,4.35533185296934,3.85478261512562,3.48554870261881,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Belize,BLZ,8.02592295929513,13.9815247619976,10.9039765260105,10.8842828708149,9.39917492267729,9.09629890120461,10.335984849394,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bhutan,BTN,3.82726346029098,2.11805097055328,12.4495224024116,9.62675580142789,8.05500029655213,7.55862533332889,6.72177240026464,6.27662610078653,5.02287449078063,1.89677556207645,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bolivia,BOL,6.64780763790665,8.3433272120826,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bosnia and Herzegovina,BIH,..,..,1.79368218787289,1.96148909245816,2.27059901151193,2.19018703103435,1.93998662824324,1.91955720357587,1.80911417735687,1.77589326018363,1.60332654995865,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Botswana,BWA,2.78049402661451,..,1.94508481788685,1.73458458095952,1.93077694651158,1.99356983285517,2.10897972415231,2.16052869622303,2.32408477918833,2.04692365208967,1.97188057666201,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Brazil,BRA,..,..,22.3054485839056,22.9892435153869,31.6279672736389,26.5286207990953,24.0307839062013,24.0864767101529,19.9061835311141,14.4710416181135,20.5779825170793,..
Interest payments (% of expense),GC.XPN.INTP.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Bulgaria,BGR,9.82256802931127,..,2.22050631376707,2.17435936952666,2.58635570879094,2.64850655203358,2.42763499556706,1.90592345969283,1.60133127459529,1.36408013261551,1.23296101174455,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Burkina Faso,BFA,..,..,4.24376877402402,4.96386082803556,4.73915449194844,5.83713238580495,4.58980747156738,6.34250320832573,6.69070159372345,7.98426495875978,9.69617664599771,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cabo Verde,CPV,..,..,8.62609262703433,8.37834689512062,9.06993849214023,9.00787905775323,9.09204292587271,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cambodia,KHM,..,..,2.80824131858854,2.71836420885142,2.51961744428801,2.76124550006628,2.24537061535518,2.33858438342701,2.11189845228155,2.06586147752548,1.97811340652636,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cameroon,CMR,7.80231938696062,..,2.68946544820712,2.99502272235447,2.95510273103915,6.07229724062736,7.88543460527508,6.80232248504561,8.08582565744972,6.97893746526796,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Canada,CAN,25.1428844157549,21.9717034739813,8.39700058769773,7.70589601594113,7.01250128841312,6.3601737952827,5.87167744777046,6.28625779980977,6.16490843592663,3.67759131324308,4.40351117047195,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Central African Republic,CAF,..,..,..,2.80365339091931,5.03480131729397,1.18444402561018,2.11186667943684,2.24304347279498,5.01086124660828,2.04523166495786,5.17379201333978,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Chile,CHL,10.5653955767011,5.82976045544636,2.91098047850345,2.63630958862692,3.04558269682421,3.43339645531196,3.52524996602015,4.04108623203162,3.8431811017269,3.45195447340004,2.77952168112417,..
Interest payments (% of expense),GC.XPN.INTP.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Colombia,COL,..,18.8718800558186,7.35948485240786,7.53753811598626,8.77800379088512,10.6098597819917,10.6312806621825,9.89556370845169,10.2982836763878,9.45485880548008,10.5002671107361,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Congo, Rep.",COG,..,..,1.876105282399,1.32813941315402,2.57514437629987,3.13995776842545,8.55555301162613,12.3774729837201,18.1989129795219,9.11732636793582,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Costa Rica,CRI,12.784919946368,17.2628564142301,9.40982198394597,9.34970815131691,9.3831290157916,10.1508188036572,10.1179539144556,11.914614721021,13.8779020705344,14.5255572834904,15.8789322604248,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cote d'Ivoire,CIV,..,..,10.2408845785235,6.2313059256766,8.16782655043181,9.36857438056189,8.32576662136964,9.06305439484547,10.8052321314054,11.4134754757554,11.8669276037444,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Croatia,HRV,..,4.45440412718595,7.34713192704083,8.01330080152985,8.15565115947818,7.54416297653114,6.64885880615059,5.8721613386432,5.6943097241582,4.3760055927703,4.22425767852303,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Cyprus,CYP,15.1319803687491,9.74610244988864,7.54383437872379,6.69087076184342,7.84484952888291,7.20730628974951,6.99408387611959,6.01625655094866,6.0047356985096,4.87568088856731,4.37410063804706,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Czechia,CZE,..,2.03689009327325,3.71398887394759,3.59897412482193,3.09636083992818,2.7034199554435,2.26434152685111,2.22864975680624,2.08672092466138,1.93507335265338,1.98322830228292,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Denmark,DNK,15.5759815534287,9.73954151441165,3.77737902176307,3.36602879668357,3.65134023322341,3.30485147450167,1.98267972769408,2.03057866487554,1.88370631946099,1.26647457619769,1.33857610735647,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Dominican Republic,DOM,6.75932382715752,5.68859989124021,14.6332879262134,15.3053599107229,16.4409379753268,16.9820182337697,17.9124563946392,16.4867578909242,17.3163479273237,15.1474489617876,17.4987335287839,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Ecuador,ECU,..,..,2.36439108722504,2.5285013419883,3.44256160173059,5.67008228171477,5.72540950394934,6.54590879626623,7.50314765724407,8.10210334854215,3.66201297742773,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Egypt, Arab Rep.",EGY,16.2763516730877,..,22.5897666592664,22.7221711517273,24.2332160259881,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,El Salvador,SLV,..,8.8684255126829,10.6248764089381,11.61510026005,10.6389641114661,10.8750497835797,11.107340444545,11.3502844176432,11.4745477492638,8.91552592382438,11.1203164564347,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Equatorial Guinea,GNQ,..,..,4.22253774307329,6.23165028900944,3.91740980939997,7.24684229763876,4.11531431069214,5.93311930156326,7.14307770547385,10.5650067019993,10.437619564957,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Estonia,EST,..,0.539201399009035,0.329094757659565,0.416568535091851,0.347222222222222,0.304059190189023,0.231024287475611,0.173190162798753,0.144602343555223,0.152401205032784,0.123933497453883,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Ethiopia,ETH,5.61681343891068,..,3.54575922131073,3.7566330319856,3.96334868648026,4.57051911671548,4.20611286662888,4.6612403302757,5.13832429004329,4.76662560627018,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Fiji,FJI,14.4432263777038,..,13.8466718280682,11.3099566262733,11.2429395776365,10.1333685929048,9.953165015535,9.50895579186348,10.6545648424452,12.6272141771809,11.7579898045181,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Finland,FIN,3.1043744951369,7.73404232323887,3.05693915421428,2.9701318204572,2.78405167873986,2.64915275890503,2.51276789253982,2.33468826930784,2.16460942427246,1.60299823812773,1.18357415362432,..
Interest payments (% of expense),GC.XPN.INTP.ZS,France,FRA,5.18259835791505,6.181053909689,4.59432771418307,4.35705691791517,4.05157567594977,3.79072002273441,3.5768380098689,3.5818902581342,3.04770595870416,2.40940404556291,2.74003008063437,..
Interest payments (% of expense),GC.XPN.INTP.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Gabon,GAB,..,..,10.6899663532502,8.08518224545752,11.7859077435152,13.6046289920143,16.1247791839056,17.5360260209864,16.7974039381407,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Gambia, The",GMB,21.3944158055562,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Georgia,GEO,..,18.6347673397717,3.25033131059496,2.94244863630902,3.41435366682348,3.79430425034585,4.29183776384987,4.80133065715135,5.01031778786628,5.30903602362341,4.84757500181602,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Germany,DEU,4.93327483973225,6.79472581250833,3.59501475337932,3.2296324439119,2.80020732656177,2.34278893863384,1.97228789974721,1.80556664059465,1.51446152535445,0.956199709860246,0.862568174992575,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Ghana,GHA,..,..,18.3201934916469,24.5131056980379,28.4779555222596,28.7054663105911,29.7574078616197,29.1286301715606,31.6641112461978,28.6803045981279,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Greece,GRC,20.8690484353929,15.8840052875083,6.95616097358595,8.40867472099693,7.20008804754567,6.98158015997731,6.94193885301937,7.37501161602082,6.66782548235703,5.38305491730319,4.90960423993264,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Guatemala,GTM,12.4101264691709,10.2108549201923,11.8719963686336,11.0475613523738,12.5082509286669,11.8915847392962,11.6372139485596,11.7211213848564,12.3679095779792,11.3740495633089,12.9050880497425,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Guinea,GIN,13.7012115710959,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,5.25725403343688,..,6.67050012407802,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Honduras,HND,..,..,8.64428773617783,7.52992354437527,8.17247817292363,..,..,..,..,9.95222571059726,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Hungary,HUN,5.92948717948718,12.9082473542069,9.48164154980011,8.91593731210152,8.03578466175702,7.26317892395612,6.47113759164664,6.04707848552785,5.8169438466683,5.38753009458432,5.395971768916,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Iceland,ISL,10.2499103020163,9.44463868568267,22.6500738824027,19.0705205179742,20.1391148655348,16.0109044208997,17.0568807608147,14.919352812648,12.8861851832754,9.71887669807215,9.10988672099318,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Indonesia,IDN,20.2194357366771,..,7.70126454637124,7.91911752117844,9.32625706789409,9.90662792164312,11.1405312072738,11.7304598670061,11.9891040548063,12.2962777700204,12.9755894120523,..
Interest payments (% of expense),GC.XPN.INTP.ZS,"Iran, Islamic Rep.",IRN,0.0538444970923972,7.65930942338625E-05,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Iraq,IRQ,..,..,..,1.03917980473628,1.2460115564307,2.68143606298037,3.97630639629145,8.39196854875885,0.00815621397837221,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Ireland,IRL,20.9948381041765,6.89504840508851,11.2422463070952,10.9747346871563,9.55168007051913,8.79303318576383,8.03973664851956,6.8531853755406,5.75286189024534,3.97234471338772,3.29222921221676,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Israel,ISR,18.252310401026,12.944995238332,9.4178052083464,6.82909037013359,5.94815805076109,6.04856125880625,6.02298803150978,6.58162850168326,5.85730450451655,4.67099296105145,7.21275787016528,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Italy,ITA,21.0069328139578,15.189320754794,10.6588608456842,10.148349319919,9.19696241522061,8.84123739438539,8.57743702198644,8.4202858553103,7.82180263973663,6.73577047000216,7.20910701127278,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Jamaica,JAM,39.1700133868809,44.8110364164471,30.6821001276037,31.445153122307,29.3662947780011,30.2028490870072,26.7555873993556,23.9951260207047,24.1580592109669,21.9928227167205,..,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Japan,JPN,20.4800225450902,11.8876599758099,9.26013419793328,9.45735039763448,9.46950824913742,9.33074787128093,9.08941715240091,8.93650413938192,8.50195403942129,5.92832802022645,6.16283129236779,..
Interest payments (% of expense),GC.XPN.INTP.ZS,Jordan,JOR,21.3879672099151,12.8528399311532,11.4737498052656,12.8766704212034,12.9879347054649,11.4037602916479,11.3381718009165,12.4045848669746,13.4234418896271,14.227191065237,..,..
